,postcode,num_streets,age,weekends,profitable,prediction
826,2097,1,55.0,4,0,0
827,2097,1,61.0,4,0,0
828,2097,1,62.0,4,0,0
829,2097,1,57.0,4,0,0
830,2097,1,44.0,4,0,0
831,2097,1,51.0,4,0,0
832,2097,9,51.0,4,0,0
833,2099,10,71.0,4,1,1
834,2099,1,77.0,4,1,1
835,2099,2,66.0,4,1,1
836,2099,1,46.0,4,1,1
837,2099,1,74.0,4,1,1
838,2099,1,71.0,4,1,1
839,2099,1,70.0,4,1,1
840,2099,1,80.0,4,1,1
841,2099,1,70.0,4,1,1
842,2099,1,58.0,4,1,1
843,2099,1,76.0,4,1,1
844,2099,1,60.0,4,1,1
845,2099,1,58.0,4,1,1
846,2099,9,68.0,4,1,1
847,2099,1,68.0,4,1,1
848,2099,1,79.0,4,1,1
849,2099,2,76.0,4,0,0
850,2099,1,53.0,4,0,0
851,2099,1,57.0,4,0,0
852,2099,9,66.0,4,0,0
853,2099,9,71.0,4,0,0
854,2099,9,75.0,4,0,0
855,2099,1,88.0,4,0,0
856,2099,1,49.0,4,0,0
857,2099,1,47.0,4,0,0
858,2099,1,51.0,4,0,0
859,2099,1,24.0,4,0,0
860,2099,1,79.0,4,0,0
861,2100,1,44.0,4,1,1
862,2100,1,64.0,4,1,1
863,2100,1,57.0,4,1,1
864,2100,1,69.0,4,1,1
865,2100,10,43.0,4,1,1
866,2100,1,67.0,4,1,1
867,2100,1,55.0,4,1,1
868,2100,3,64.0,4,1,1
869,2100,1,73.0,4,1,1
870,2100,10,60.0,4,1,1
871,2100,1,78.0,4,1,1
872,2100,1,44.0,4,1,1
873,2100,2,70.0,4,0,0
874,2100,1,47.0,4,0,0
875,2100,9,71.0,4,0,0
876,2100,1,66.0,4,0,0
877,2100,1,27.0,4,0,0
878,2100,1,70.0,4,0,0
879,2100,10,51.0,4,0,0
880,2101,1,73.0,4,1,1
881,2101,1,82.0,4,1,1
882,2101,1,72.0,4,1,1
883,2101,1,68.0,4,1,1
884,2101,1,73.0,4,1,1
885,2101,1,76.0,4,1,1
886,2101,1,65.0,4,1,1
887,2101,1,76.0,4,1,1
888,2101,9,90.0,4,0,0
889,2101,1,71.0,4,0,0
890,2101,9,87.0,4,0,0
891,2101,9,90.0,4,0,0
892,2102,9,57.0,4,1,1
893,2102,9,56.0,4,1,1
894,2102,10,60.0,4,0,0
895,2102,4,68.0,4,0,0
896,2103,1,58.0,4,1,1
897,2103,1,80.0,4,1,1
898,2103,1,60.0,4,1,1
899,2103,2,81.0,4,1,1
900,2103,1,74.0,4,1,1
901,2103,1,46.0,4,1,1
902,2103,1,76.0,4,1,1
903,2103,1,77.0,4,1,1
904,2103,1,69.0,4,1,1
905,2103,9,69.0,4,1,1
906,2103,1,71.0,4,0,0
907,2103,1,66.0,4,0,0
908,2103,1,76.0,4,0,0
909,2103,1,71.0,4,0,0
910,2104,1,69.0,4,1,1
911,2104,1,68.0,4,1,1
912,2104,1,80.0,4,0,0
913,2105,1,74.0,4,1,1
914,2106,9,73.0,4,1,1
915,2106,1,63.0,4,1,1
916,2106,10,46.0,4,1,1
917,2106,9,67.0,4,0,0
918,2106,1,80.0,4,0,0
919,2106,1,73.0,4,0,0
920,2106,1,70.0,4,0,0
921,2106,9,68.0,4,0,0
922,2106,1,72.0,4,0,0
923,2106,1,54.0,4,0,0
924,2107,1,82.0,4,1,1
925,2107,10,78.0,4,1,1
926,2107,1,70.0,4,1,1
927,2107,9,78.0,4,1,1
928,2107,1,57.0,4,1,1
929,2107,1,64.0,4,1,1
930,2107,1,60.0,4,1,1
931,2107,9,77.0,4,1,1
932,2107,1,76.0,4,1,1
933,2107,9,59.0,4,0,0
934,2107,1,68.0,4,0,0
935,2107,1,69.0,4,0,0
936,2107,1,62.0,4,0,0
937,2108,10,65.0,4,1,1
938,2108,1,63.0,4,0,0
939,2110,1,49.0,4,1,1
940,2110,1,79.0,4,1,1
941,2110,9,66.0,4,0,0
942,2110,9,45.0,4,0,0
943,2110,9,89.0,4,0,0
944,2111,1,76.0,4,1,1
945,2111,1,77.0,4,1,1
946,2111,1,60.0,4,1,1
947,2111,1,63.0,4,1,1
948,2111,1,50.0,4,1,1
949,2111,1,65.0,4,1,1
950,2111,1,69.0,4,1,1
951,2111,1,77.0,4,1,1
952,2111,1,72.0,4,1,1
953,2111,9,59.0,4,1,1
954,2111,10,57.0,4,1,1
955,2111,1,72.0,4,1,1
956,2111,1,72.0,4,0,0
957,2112,2,53.0,4,1,1
958,2112,1,57.0,4,1,1
959,2112,1,57.0,4,1,1
960,2112,1,70.0,4,1,1
961,2112,9,82.0,4,1,1
962,2112,1,70.0,4,1,1
963,2112,1,49.0,4,1,1
964,2112,1,75.0,4,1,1
965,2112,1,89.0,4,1,1
966,2112,9,66.0,4,0,0
967,2112,9,41.0,4,0,0
968,2112,9,69.0,4,0,0
969,2112,1,47.0,4,0,0
970,2112,1,53.0,4,0,0
971,2112,1,83.0,4,0,0
972,2112,1,39.0,4,0,0
973,2112,1,74.0,4,0,0
974,2112,1,35.0,4,0,0
975,2112,1,66.0,4,0,0
976,2113,1,70.0,4,1,1
977,2113,1,87.0,4,1,1
978,2113,2,77.0,4,1,1
979,2113,1,58.0,4,1,1
980,2113,1,56.0,4,1,1
981,2113,1,65.0,4,1,1
982,2113,1,64.0,4,1,1
983,2113,1,87.0,4,1,1
984,2113,1,68.0,4,1,1
985,2113,1,61.0,4,1,1
986,2113,1,82.0,4,1,1
987,2113,2,52.0,4,1,1
988,2113,1,52.0,4,1,1
989,2113,9,43.0,4,1,1
990,2113,1,76.0,4,1,1
991,2113,1,69.0,4,0,0
992,2113,1,50.0,4,0,0
993,2113,1,79.0,4,0,0
994,2113,1,45.0,4,0,0
995,2113,2,82.0,4,0,0
996,2113,1,77.0,4,0,0
997,2113,9,72.0,4,0,0
998,2113,1,72.0,4,0,0
999,2113,1,81.0,4,0,0
1000,2113,1,59.0,4,0,0
1001,2114,1,55.0,4,1,1
1002,2114,1,66.0,4,1,1
1003,2114,1,74.0,4,1,1
1004,2114,1,57.0,4,1,1
1005,2114,1,60.0,4,1,1
1006,2114,1,48.0,4,1,1
1007,2114,1,58.0,4,1,1
1008,2114,2,61.0,4,1,1
1009,2114,9,66.0,4,1,1
1010,2114,1,44.0,4,1,1
1011,2114,1,65.0,4,1,1
1012,2114,10,56.0,4,1,1
1013,2114,1,57.0,4,0,0
1014,2114,1,56.0,4,0,0
1015,2114,1,63.0,4,0,0
1016,2114,9,65.0,4,0,0
1017,2114,1,59.0,4,0,0
1018,2114,1,56.0,4,0,0
1019,2115,11,77.0,4,1,1
1020,2115,9,68.0,4,1,1
1021,2115,1,64.0,4,0,0
1022,2115,1,17.0,4,0,0
1023,2116,9,58.0,4,1,1
1024,2116,9,72.0,4,1,1
1025,2116,1,63.0,4,1,1
1026,2116,1,56.0,4,0,0
1027,2116,9,74.0,4,0,0
1028,2117,1,85.0,4,1,1
1029,2117,1,54.0,4,1,0
1030,2117,2,81.0,4,1,1
1031,2117,1,49.0,4,1,1
1032,2117,10,61.0,4,1,1
1033,2117,9,56.0,4,1,1
1034,2117,1,67.0,4,1,1
1035,2117,1,47.0,4,1,1
1036,2117,1,17.0,4,0,0
1037,2117,10,70.0,4,0,0
1038,2117,1,66.0,4,0,0
1039,2117,9,54.0,4,0,0
1040,2117,1,54.0,4,0,0
1041,2117,1,83.0,4,0,0
1042,2117,1,46.0,4,0,0
1043,2117,1,72.0,4,0,0
1044,2118,1,71.0,4,1,1
1045,2118,2,67.0,4,1,1
1046,2118,1,63.0,4,1,1
1047,2118,1,64.0,4,1,1
1048,2118,1,58.0,4,1,1
1049,2118,1,75.0,4,1,1
1050,2118,1,62.0,4,1,1
1051,2118,10,65.0,4,1,1
1052,2118,1,55.0,4,0,0
1053,2118,1,19.0,4,0,0
1054,2118,1,71.0,4,0,1
1055,2118,1,41.0,4,0,0
1056,2118,1,60.0,4,0,0
1057,2118,1,58.0,4,0,0
1058,2118,1,22.0,4,0,0
1059,2118,9,69.0,4,0,0
1060,2119,9,66.0,4,1,1
1061,2119,1,50.0,4,1,1
1062,2119,1,77.0,4,1,1
1063,2119,1,67.0,4,1,1
1064,2119,1,21.0,4,1,1
1065,2119,1,69.0,4,1,1
1066,2119,1,68.0,4,1,1
1067,2119,1,57.0,4,0,0
1068,2119,1,74.0,4,0,0
1069,2119,1,72.0,4,0,0
1070,2119,9,72.0,4,0,0
1071,2119,1,75.0,4,0,0
1072,2119,1,72.0,4,0,0
1073,2120,1,72.0,4,1,1
1074,2120,1,41.0,4,1,1
1075,2120,3,70.0,4,1,1
1076,2120,1,63.0,4,1,1
1077,2120,1,80.0,4,1,1
1078,2120,1,60.0,4,1,1
1079,2120,2,40.0,4,1,1
1080,2120,1,65.0,4,1,1
1081,2120,9,74.0,4,1,1
1082,2120,1,56.0,4,1,1
1083,2120,1,61.0,4,1,1
1084,2120,1,45.0,4,1,1
1085,2120,1,35.0,4,1,1
1086,2120,1,17.0,4,1,1
1087,2120,1,55.0,4,1,1
1088,2120,9,65.0,4,1,1
1089,2120,1,44.0,4,1,1
1090,2120,1,70.0,4,1,1
1091,2120,9,73.0,4,0,0
1092,2120,1,67.0,4,0,0
1093,2120,9,53.0,4,0,0
1094,2120,1,52.0,4,0,0
1095,2120,1,24.0,4,0,0
1096,2120,1,22.0,4,0,0
1097,2120,9,42.0,4,0,0
1098,2120,2,19.0,4,0,0
1099,2120,1,54.0,4,0,0
1100,2120,10,45.0,4,0,0
1101,2121,4,72.0,4,1,1
1102,2121,1,73.0,4,1,1
1103,2121,1,81.0,4,1,1
1104,2121,1,67.0,4,1,1
1105,2121,1,77.0,4,1,1
1106,2121,1,44.0,4,1,1
1107,2121,1,66.0,4,1,1
1108,2121,9,71.0,4,1,1
1109,2121,1,91.0,4,0,0
1110,2121,1,73.0,4,0,0
1111,2121,1,61.0,4,0,0
1112,2121,1,53.0,4,0,0
1113,2121,9,19.0,4,0,0
1114,2121,1,51.0,4,0,0
1115,2121,1,58.0,4,0,0
1116,2121,1,78.0,4,0,0
1117,2121,1,87.0,4,0,0
1118,2121,1,16.0,4,0,0
1119,2121,1,59.0,4,0,0
1120,2121,1,90.0,4,0,0
1121,2122,2,73.0,4,1,1
1122,2122,9,70.0,4,1,1
1123,2122,1,53.0,4,1,1
1124,2122,1,62.0,4,1,1
1125,2122,1,72.0,4,1,1
1126,2122,1,79.0,4,1,1
1127,2122,1,79.0,4,1,1
1128,2122,9,46.0,4,1,1
1129,2122,1,65.0,4,1,1
1130,2122,1,70.0,4,1,1
1131,2122,1,82.0,4,1,1
1132,2122,1,70.0,4,1,1
1133,2122,1,78.0,4,1,1
1134,2122,9,64.0,4,1,1
1135,2122,1,62.0,4,1,1
1136,2122,1,54.0,4,0,0
1137,2122,1,71.0,4,0,0
1138,2122,1,75.0,4,0,0
1139,2122,9,66.0,4,0,0
1140,2122,1,50.0,4,0,0
1141,2122,1,73.0,4,0,0
1142,2122,1,72.0,4,0,0
1143,2122,1,60.0,4,0,0
1144,2122,1,73.0,4,0,0
1145,2122,1,76.0,4,0,0
1146,2122,9,59.0,4,0,0
1147,2122,1,63.0,4,0,0
1148,2122,1,83.0,4,0,0
1149,2125,1,67.0,4,1,1
1150,2125,9,90.0,4,1,1
1151,2125,10,64.0,4,1,1
1152,2125,10,59.0,4,1,1
1153,2125,1,63.0,4,1,1
1154,2125,1,54.0,4,1,0
1155,2125,1,67.0,4,1,1
1156,2125,1,59.0,4,1,1
1157,2125,3,58.0,4,1,1
1158,2125,1,73.0,4,0,0
1159,2125,1,65.0,4,0,0
1160,2125,1,51.0,4,0,0
1161,2125,1,40.0,4,0,0
1162,2125,1,57.0,4,0,0
1163,2125,1,77.0,4,0,0
1164,2125,9,59.0,4,0,0
1165,2125,1,19.0,4,0,0
1166,2125,1,54.0,4,0,0
1167,2125,1,64.0,4,0,0
1168,2126,1,78.0,4,1,1
1169,2126,3,60.0,4,1,1
1170,2126,1,53.0,4,1,1
1171,2126,10,70.0,4,1,1
1172,2126,1,74.0,4,1,1
1173,2126,1,73.0,4,1,1
1174,2126,1,60.0,4,1,0
1175,2126,1,74.0,4,1,1
1176,2126,2,68.0,4,0,0
1177,2126,1,56.0,4,0,0
1178,2126,9,20.0,4,0,0
1179,2126,2,73.0,4,0,0
1180,2126,9,65.0,4,0,0
1181,2126,9,67.0,4,0,0
1182,2126,1,60.0,4,0,0
1183,2126,2,68.0,4,0,0
1184,2126,1,79.0,4,0,0
1185,2126,3,53.0,4,0,0
1186,2126,9,66.0,4,0,0
1187,2126,1,65.0,4,0,0
1188,2126,9,23.0,4,0,0
1189,2127,1,73.0,4,1,1
1190,2127,4,65.0,4,1,1
1191,2127,1,64.0,4,0,0
1192,2127,1,31.0,4,0,0
1193,2128,1,55.0,4,0,0
1194,2130,1,68.0,4,1,1
1195,2130,1,56.0,4,0,0
1196,2130,1,56.0,4,0,0
1197,2131,1,59.0,4,1,1
1198,2131,2,49.0,4,1,1
1199,2131,1,76.0,4,1,1
1200,2131,1,66.0,4,1,1
1201,2131,1,66.0,4,0,0
1202,2131,1,88.0,4,0,0
1203,2131,9,56.0,4,0,0
1204,2131,1,64.0,4,0,0
1205,2132,9,43.0,4,1,1
1206,2132,10,68.0,4,1,1
1207,2132,1,63.0,4,1,1
1208,2132,9,16.0,4,1,1
1209,2132,1,56.0,4,0,0
1210,2132,1,62.0,4,0,0
1211,2133,1,49.0,4,1,1
1212,2133,1,24.0,4,1,1
1213,2133,1,78.0,4,1,1
1214,2133,9,66.0,4,1,1
1215,2133,1,66.0,4,1,1
1216,2133,1,69.0,4,0,0
1217,2133,1,46.0,4,0,0
1218,2133,1,66.0,4,0,1
1219,2133,1,47.0,4,0,0
1220,2134,1,67.0,4,1,1
1221,2134,1,77.0,4,1,0
1222,2134,1,54.0,4,1,1
1223,2134,1,58.0,4,0,0
1224,2134,1,62.0,4,0,0
1225,2134,1,77.0,4,0,0
1226,2135,1,68.0,4,1,1
1227,2135,1,76.0,4,1,1
1228,2135,1,65.0,4,1,1
1229,2135,1,70.0,4,1,1
1230,2135,1,60.0,4,1,1
1231,2135,1,69.0,4,1,1
1232,2135,1,67.0,4,1,1
1233,2135,1,67.0,4,1,1
1234,2135,1,37.0,4,0,0
1235,2135,1,50.0,4,0,0
1236,2135,1,19.0,4,0,0
1237,2136,1,77.0,4,1,1
1238,2137,1,61.0,4,1,1
1239,2137,1,56.0,4,1,1
1240,2137,1,67.0,4,1,1
1241,2137,1,68.0,4,1,1
1242,2137,1,75.0,4,1,1
1243,2137,1,74.0,4,1,1
1244,2137,1,63.0,4,1,1
1245,2137,1,63.0,4,1,1
1246,2137,1,41.0,4,0,0
1247,2137,1,59.0,4,0,0
1248,2137,10,64.0,4,0,0
1249,2137,1,45.0,4,0,0
1250,2137,1,62.0,4,0,0
1251,2137,2,79.0,4,0,0
1252,2137,2,76.0,4,0,0
1253,2137,1,65.0,4,0,0
1254,2138,2,67.0,4,1,1
1255,2138,1,66.0,4,1,1
1256,2138,1,39.0,4,1,1
1257,2138,1,72.0,4,1,1
1258,2138,9,58.0,4,1,1
1259,2138,10,61.0,4,0,0
1260,2140,1,53.0,4,1,1
1261,2140,9,37.0,4,0,0
1262,2140,1,46.0,4,0,0
1263,2141,1,53.0,4,1,1
1264,2141,1,56.0,4,0,0
1265,2141,1,83.0,4,0,0
1266,2141,1,71.0,4,0,0
1267,2141,1,24.0,4,0,0
1268,2142,10,75.0,4,0,0
1269,2142,9,74.0,4,0,0
1270,2142,1,74.0,4,0,0
1271,2142,9,20.0,4,0,0
1272,2143,1,63.0,4,1,1
1273,2143,1,60.0,4,0,0
1274,2143,1,76.0,4,0,0
1275,2144,1,64.0,4,1,1
1276,2144,1,63.0,4,0,0
1277,2144,1,84.0,4,0,0
1278,2144,1,64.0,4,0,0
1279,2145,1,69.0,4,1,1
1280,2145,1,69.0,4,1,1
1281,2145,1,67.0,4,1,1
1282,2145,1,64.0,4,1,1
1283,2145,1,58.0,4,1,1
1284,2145,1,78.0,4,1,1
1285,2145,1,67.0,4,1,0
1286,2145,1,83.0,4,1,1
1287,2145,1,70.0,4,1,1
1288,2145,1,72.0,4,1,1
1289,2145,2,62.0,4,1,1
1290,2145,1,73.0,4,1,1
1291,2145,1,79.0,4,1,1
1292,2145,9,80.0,4,1,1
1293,2145,1,69.0,4,1,1
1294,2145,1,73.0,4,1,1
1295,2145,9,58.0,4,1,1
1296,2145,6,62.0,4,1,1
1297,2145,1,83.0,4,1,1
1298,2145,1,64.0,4,1,1
1299,2145,9,58.0,4,1,1
1300,2145,1,67.0,4,1,1
1301,2145,10,53.0,4,0,0
1302,2145,1,70.0,4,0,0
1303,2145,1,61.0,4,0,0
1304,2145,1,42.0,4,0,0
1305,2145,9,69.0,4,0,0
1306,2145,2,57.0,4,0,0
1307,2145,10,51.0,4,0,0
1308,2145,1,72.0,4,0,0
1309,2145,1,78.0,4,0,1
1310,2145,1,68.0,4,0,0
1311,2145,1,54.0,4,0,0
1312,2145,1,78.0,4,0,0
1313,2145,1,58.0,4,0,0
1314,2145,1,31.0,4,0,0
1315,2145,1,67.0,4,0,0
1316,2145,1,78.0,4,0,0
1317,2146,1,57.0,4,1,1
1318,2146,1,87.0,4,1,1
1319,2146,2,21.0,4,1,1
1320,2146,1,78.0,4,1,1
1321,2146,9,70.0,4,1,1
1322,2146,1,73.0,4,0,0
1323,2146,1,63.0,4,0,0
1324,2146,9,73.0,4,0,0
1325,2146,1,56.0,4,0,0
1326,2146,1,56.0,4,0,0
1327,2146,9,56.0,4,0,0
1328,2146,9,73.0,4,0,0
1329,2147,1,85.0,4,1,1
1330,2147,3,77.0,4,1,1
1331,2147,1,59.0,4,1,1
1332,2147,1,66.0,4,1,1
1333,2147,1,61.0,4,1,1
1334,2147,10,76.0,4,1,1
1335,2147,9,60.0,4,1,1
1336,2147,9,57.0,4,1,1
1337,2147,1,66.0,4,1,1
1338,2147,2,52.0,4,1,1
1339,2147,2,52.0,4,1,1
1340,2147,1,57.0,4,1,1
1341,2147,2,19.0,4,0,0
1342,2147,3,57.0,4,0,0
1343,2147,2,59.0,4,0,0
1344,2147,2,21.0,4,0,0
1345,2147,9,42.0,4,0,0
1346,2147,1,50.0,4,0,0
1347,2147,2,72.0,4,0,0
1348,2147,11,52.0,4,0,0
1349,2147,10,78.0,4,0,0
1350,2147,1,70.0,4,0,0
1351,2147,1,62.0,4,0,0
1352,2147,2,67.0,4,0,0
1353,2147,3,62.0,4,0,0
1354,2147,1,42.0,4,0,0
1355,2147,10,20.0,4,0,0
1356,2148,1,68.0,4,1,1
1357,2148,1,56.0,4,1,1
1358,2148,2,67.0,4,1,1
1359,2148,1,54.0,4,1,0
1360,2148,9,70.0,4,1,1
1361,2148,1,70.0,4,1,1
1362,2148,1,54.0,4,1,0
1363,2148,1,56.0,4,1,1
1364,2148,1,76.0,4,1,1
1365,2148,1,78.0,4,1,1
1366,2148,2,88.0,4,1,1
1367,2148,1,70.0,4,1,1
1368,2148,1,87.0,4,1,1
1369,2148,1,81.0,4,1,1
1370,2148,9,50.0,4,1,1
1371,2148,1,60.0,4,1,1
1372,2148,1,64.0,4,1,1
1373,2148,1,76.0,4,1,1
1374,2148,1,63.0,4,1,1
1375,2148,9,67.0,4,1,1
1376,2148,1,74.0,4,1,1
1377,2148,1,73.0,4,1,1
1378,2148,1,64.0,4,1,1
1379,2148,1,63.0,4,0,0
1380,2148,1,68.0,4,0,0
1381,2148,2,70.0,4,0,0
1382,2148,9,87.0,4,0,0
1383,2148,1,81.0,4,0,0
1384,2148,9,59.0,4,0,0
1385,2148,1,74.0,4,0,0
1386,2148,1,41.0,4,0,0
1387,2148,1,66.0,4,0,0
1388,2148,10,78.0,4,0,0
1389,2148,1,62.0,4,0,0
1390,2148,1,67.0,4,0,0
1391,2148,2,55.0,4,0,0
1392,2148,1,38.0,4,0,0
1393,2148,1,67.0,4,0,0
1394,2148,1,45.0,4,0,0
1395,2148,10,60.0,4,0,0
1396,2148,1,41.0,4,0,0
1397,2148,9,71.0,4,0,0
1398,2148,9,69.0,4,0,0
1399,2148,1,53.0,4,0,0
1400,2148,9,71.0,4,0,0
1401,2148,1,35.0,4,0,0
1402,2148,1,54.0,4,0,0
1403,2148,1,65.0,4,0,0
1404,2148,1,63.0,4,0,0
1405,2148,1,75.0,4,0,0
1406,2148,1,54.0,4,0,0
1407,2150,1,61.0,4,1,1
1408,2150,1,44.0,4,0,0
1409,2150,1,48.0,4,0,0
1410,2151,1,68.0,4,1,1
1411,2151,1,66.0,4,1,1
1412,2151,1,51.0,4,1,1
1413,2151,1,51.0,4,1,1
1414,2151,9,73.0,4,1,1
1415,2151,9,69.0,4,1,1
1416,2151,1,67.0,4,1,1
1417,2151,1,51.0,4,1,1
1418,2151,9,59.0,4,1,1
1419,2151,1,67.0,4,1,1
1420,2151,1,75.0,4,1,1
1421,2151,3,68.0,4,1,1
1422,2151,9,69.0,4,1,1
1423,2151,1,68.0,4,0,1
1424,2151,9,64.0,4,0,0
1425,2151,1,20.0,4,0,0
1426,2151,1,69.0,4,0,0
1427,2151,9,70.0,4,0,0
1428,2152,1,77.0,4,1,1
1429,2152,1,53.0,4,1,1
1430,2152,10,68.0,4,1,1
1431,2152,1,78.0,4,1,1
1432,2152,1,38.0,4,1,1
1433,2152,1,53.0,4,1,1
1434,2152,1,53.0,4,1,1
1435,2152,1,66.0,4,0,0
1436,2152,9,64.0,4,0,0
1437,2152,1,60.0,4,0,0
1438,2152,1,68.0,4,0,0
1439,2152,1,71.0,4,0,0
1440,2152,1,62.0,4,0,0
1441,2152,1,87.0,4,0,0
1442,2153,1,81.0,4,1,1
1443,2153,1,71.0,4,1,1
1444,2153,4,68.0,4,1,1
1445,2153,1,76.0,4,1,1
1446,2153,2,75.0,4,1,1
1447,2153,2,76.0,4,1,1
1448,2153,1,66.0,4,1,1
1449,2153,1,81.0,4,1,1
1450,2153,1,79.0,4,1,0
1451,2153,1,85.0,4,1,1
1452,2153,9,52.0,4,1,1
1453,2153,1,66.0,4,1,1
1454,2153,2,44.0,4,1,1
1455,2153,3,73.0,4,1,1
1456,2153,2,67.0,4,1,1
1457,2153,1,17.0,4,1,1
1458,2153,2,73.0,4,1,1
1459,2153,1,88.0,4,1,1
1460,2153,3,58.0,4,1,1
1461,2153,1,69.0,4,1,1
1462,2153,9,19.0,4,1,1
1463,2153,1,73.0,4,1,1
1464,2153,2,68.0,4,1,1
1465,2153,1,59.0,4,1,1
1466,2153,2,76.0,4,1,1
1467,2153,9,46.0,4,1,1
1468,2153,1,72.0,4,1,1
1469,2153,10,67.0,4,1,1
1470,2153,1,63.0,4,1,1
1471,2153,1,76.0,4,1,1
1472,2153,1,62.0,4,1,1
1473,2153,9,82.0,4,1,1
1474,2153,1,65.0,4,1,1
1475,2153,1,65.0,4,1,0
1476,2153,1,61.0,4,1,1
1477,2153,11,42.0,4,0,0
1478,2153,1,67.0,4,0,0
1479,2153,9,47.0,4,0,0
1480,2153,1,73.0,4,0,0
1481,2153,1,19.0,4,0,0
1482,2153,1,68.0,4,0,0
1483,2153,1,67.0,4,0,0
1484,2153,1,54.0,4,0,0
1485,2153,1,18.0,4,0,0
1486,2153,1,73.0,4,0,0
1487,2153,9,70.0,4,0,0
1488,2153,1,65.0,4,0,0
1489,2153,1,79.0,4,0,0
1490,2153,9,71.0,4,0,0
1491,2153,1,62.0,4,0,0
1492,2153,1,72.0,4,0,0
1493,2153,1,61.0,4,0,1
1494,2153,1,44.0,4,0,0
1495,2153,1,81.0,4,0,0
1496,2153,1,49.0,4,0,0
1497,2153,1,56.0,4,0,0
1498,2153,1,54.0,4,0,0
1499,2153,1,39.0,4,0,0
1500,2153,1,59.0,4,0,1
1501,2153,1,64.0,4,0,0
1502,2153,1,49.0,4,0,0
1503,2153,1,73.0,4,0,0
1504,2153,1,52.0,4,0,0
1505,2153,10,56.0,4,0,0
1506,2153,1,70.0,4,0,0
1507,2153,9,63.0,4,0,0
1508,2153,1,52.0,4,0,0
1509,2153,1,79.0,4,0,0
1510,2154,1,65.0,4,1,1
1511,2154,1,63.0,4,1,1
1512,2154,1,77.0,4,1,1
1513,2154,1,68.0,4,1,1
1514,2154,4,28.0,4,1,1
1515,2154,3,66.0,4,1,1
1516,2154,4,88.0,4,1,1
1517,2154,1,80.0,4,1,1
1518,2154,1,69.0,4,1,1
1519,2154,1,64.0,4,1,1
1520,2154,1,79.0,4,1,1
1521,2154,10,52.0,4,1,1
1522,2154,1,55.0,4,1,1
1523,2154,9,70.0,4,1,1
1524,2154,1,70.0,4,1,1
1525,2154,1,59.0,4,1,1
1526,2154,9,59.0,4,1,1
1527,2154,1,68.0,4,1,1
1528,2154,1,68.0,4,1,1
1529,2154,3,69.0,4,1,1
1530,2154,1,59.0,4,1,1
1531,2154,1,64.0,4,1,1
1532,2154,1,80.0,4,1,1
1533,2154,1,59.0,4,1,1
1534,2154,2,72.0,4,1,1
1535,2154,1,48.0,4,1,1
1536,2154,1,69.0,4,1,1
1537,2154,10,46.0,4,1,1
1538,2154,1,72.0,4,1,1
1539,2154,9,42.0,4,1,1
1540,2154,1,19.0,4,1,1
1541,2154,1,73.0,4,0,0
1542,2154,1,51.0,4,0,0
1543,2154,1,55.0,4,0,0
1544,2154,1,73.0,4,0,0
1545,2154,1,76.0,4,0,0
1546,2154,1,53.0,4,0,0
1547,2155,1,51.0,4,1,1
1548,2155,1,50.0,4,1,1
1549,2155,9,53.0,4,1,1
1550,2155,1,78.0,4,1,1
1551,2155,2,74.0,4,1,1
1552,2155,1,81.0,4,1,1
1553,2155,1,54.0,4,1,1
1554,2155,1,70.0,4,1,1
1555,2155,1,58.0,4,1,1
1556,2155,2,68.0,4,1,1
1557,2155,1,64.0,4,1,1
1558,2155,10,70.0,4,1,1
1559,2155,10,37.0,4,1,1
1560,2155,1,59.0,4,1,1
1561,2155,1,45.0,4,1,1
1562,2155,1,46.0,4,1,1
1563,2155,1,35.0,4,1,1
1564,2155,10,43.0,4,1,1
1565,2155,1,79.0,4,1,1
1566,2155,9,70.0,4,0,0
1567,2155,1,18.0,4,0,0
1568,2155,1,78.0,4,0,0
1569,2155,1,68.0,4,0,0
1570,2155,1,56.0,4,0,0
1571,2155,10,62.0,4,0,0
1572,2155,3,72.0,4,0,0
1573,2155,1,52.0,4,0,0
1574,2155,1,43.0,4,0,0
1575,2155,1,42.0,4,0,0
1576,2155,10,45.0,4,0,0
1577,2155,2,44.0,4,0,0
1578,2156,9,69.0,4,1,1
1579,2156,1,70.0,4,1,1
1580,2156,1,61.0,4,1,1
1581,2156,1,50.0,4,1,1
1582,2156,1,79.0,4,1,1
1583,2156,1,81.0,4,1,1
1584,2156,1,55.0,4,1,1
1585,2156,3,64.0,4,0,0
1586,2156,1,79.0,4,0,1
1587,2156,3,36.0,4,0,0
1588,2157,1,49.0,4,1,1
1589,2157,9,62.0,4,1,1
1590,2157,1,64.0,4,1,1
1591,2157,1,74.0,4,1,1
1592,2157,1,68.0,4,0,0
1593,2157,9,59.0,4,0,0
1594,2157,1,36.0,4,0,0
1595,2158,1,62.0,4,1,1
1596,2158,9,46.0,4,1,1
1597,2158,3,74.0,4,1,1
1598,2158,1,85.0,4,1,1
1599,2158,1,72.0,4,1,1
1600,2158,1,63.0,4,1,1
1601,2158,1,69.0,4,0,0
1602,2159,1,65.0,4,0,0
1603,2159,1,64.0,4,0,0
1604,2159,1,62.0,4,0,0
1605,2160,1,62.0,4,1,1
1606,2160,1,24.0,4,1,1
1607,2160,2,52.0,4,1,1
1608,2160,1,69.0,4,1,1
1609,2160,1,67.0,4,1,1
1610,2160,9,76.0,4,1,1
1611,2160,1,67.0,4,0,1
